0000687	0006335
0000196	0000338
0000619	0004905
0000794	0000921
0001167	0009143
0000029	0006605
0004946	0009072
0001174	0008864
0000715	0000754
0006287	0009054
0000880	0001016
0000688	0008795
0000479	0000535
0000569	0008976
0000422	0000502
0000752	0000937
0006772	0009063
0000682	0006695
0000196	0000758
0000343	0000794
0000390	0000500
0000864	0008916
0000450	0009271
0000409	0006684
0000327	0001247
0000611	0000972
0000706	0001012
0006153	0008897
0000108	0004572
0000620	0001307
0000069	0000495
0000384	0009242
0000408	0001403
0000280	0006717
0000312	0000796
0001167	0006218
0000374	0000700
0000136	0006290
0000715	0000950
0000625	0000813
0000726	0001560
0000078	0000605
0001576	0001618
0000069	0004817
0000875	0009068
0001062	0001072
0000540	0006144
0000452	0001150
0001201	0008882
0000384	0000652
0000182	0000321
0000705	0009068
0000830	0001274
0000420	0001037
0000790	0000814
0001158	0009063
0000311	0000497
0000220	0001320
0000741	0004876
0000679	0001075
0001229	0008895
0000209	0004924
0000410	0009268
0000888	0001656
0001009	0009026
0000188	0000736
0000519	0008935
0001600	0001609
0000056	0008895
0000608	0000612
0000641	0009036
0001251	0009564
0000714	0000834
0000177	0001109
0000363	0001238
0000472	0000765
0001204	0006688
0001556	0009080
0000682	0004855
0001120	0001601
0001201	0006684
0000808	0000930
0001211	0006287
0000820	0000932
0000368	0001274
0000503	0000938
0000554	0003619
0000559	0000608
0001167	0001224
0000181	0009118
0001021	0001591
0001041	0006282
0000177	0000876
0000675	0001156
0000857	0004861
0000661	0001319
0000486	0000593
0000924	0005812
0000300	0000573
0000215	0001184
0000543	0000715
0008933	0009039
0000220	0006218
0000904	0009068
0009272	0009300
0000289	0000932
0000573	0000974
0000457	0000668
0006273	0006616
0000490	0001045
0000559	0009071
0000524	0000776
0000736	0004868
0000201	0001398
0001247	0009272
0000206	0009242
0000176	0009071
0000909	0002703
0000997	0009118
0000201	0006704
0000454	0001624
0000258	0000393
0000557	0000956
0000480	0009033
0000653	0000842
0001033	0001656
0000472	0009042
0000035	0000741
0000181	0000726
0000311	0000611
0000540	0000653
0000872	0001072
0001254	0008912
0001032	0001059
0000648	0001023
0000683	0001026
0001609	0004938
0000268	0000690
0000231	0000333
0000046	0001200
0001254	0001390
0000252	0001264
0000541	0000564
0000499	0009277
0000220	0000361
0000277	0001178
0000252	0009071
0000390	0006715
0000623	0000989
0001175	0006271
0001320	0004825
0001172	0001604
0000541	0009118
0000425	0000628
0006273	0008910
0000285	0004842
0000540	0006704
0000404	0000972
0004841	0009104
0000494	0000715
0000946	0006441
0006603	0009036
0001590	0009102
0000379	0000980
0001126	0001264
0000633	0001353
0000312	0001214
0001120	0001169
0000046	0009128
0000091	0006589
0000455	0004924
0000677	0001049
0006203	0006719
0001069	0009280
0000215	0000871
0001023	0009407
0000015	0008794
0000635	0000956
0000498	0009539
0000398	0009065
0000867	0000945
0000796	0000806
0000250	0001015
0000072	0000515
0000401	0000692
0000399	0000798
0000528	0001377
0000263	0000393
0000653	0001068
0000370	0000484
0000177	0000862
0000675	0004938
0000916	0001418
0000181	0000611
0000273	0000425
0000328	0000452
0000408	0000865
0000752	0009038
0000794	0001203
0000477	0001037
0000224	0000897
0000549	0009063
0000295	0001203
0000252	0000564
0000946	0001600
0001104	0004272
0000945	0009564
0000401	0008873
0000707	0005239
0000497	0009042
0000401	0008899
0000215	0000358
0000477	0006700
0000484	0008815
0000661	0004905
0000864	0001016
0000186	0000268
0000391	0001104
0000503	0008914
0001129	0006695
0000363	0000656
0000231	0008883
0004897	0009063
0004905	0006695
0000541	0001234
0001132	0001398
0000054	0000932
0000687	0001208
0000366	0006690
0000610	0000983
0000014	0000204
0000327	0000484
0000041	0006781
0000784	0000955
0006684	0009065
0000193	0000344
0001029	0001392
0000661	0000697
0000502	0009073
0001142	0001239
0000794	0001197
0001167	0008864
0000363	0000414
0000684	0000887
0000307	0006335
0000248	0006707
0000559	0001241
0000752	0006698
0000191	0000295
0000794	0006212
0000752	0000831
0000598	0006707
0000237	0001427
0000714	0000904
0000312	0000742
0000196	0000401
0000761	0000950
0000366	0000434
0000974	0006209
0000618	0009267
0001016	0001119
0004868	0009073
0000780	0001247
0001171	0004884
0000557	0000761
0000916	0004339
0000598	0000794
0000335	0001354
0000091	0000126
0000083	0006696
0000695	0000802
0001201	0004845
0004845	0009063
0000007	0001124
0000794	0008901
0000266	0001241
0000029	0009068
0000051	0000337
0000320	0000409
0000454	0000898
0000604	0009054
0000366	0000761
0001167	0008901
0006288	0009042
0001095	0001118
0000794	0000903
0001223	0009273
0000450	0009128
0006207	0006273
0001278	0001409
0000332	0000782
0000333	0000413
0000425	0001100
0000300	0000784
0000722	0011354
0000908	0009048
0000752	0001224
0006706	0009042
0000220	0000499
0000862	0000883
0001178	0009097
0000307	0000675
0000246	0000834
0000980	0005521
0000622	0000673
0000313	0000358
0000732	0000908
0000794	0006697
0000304	0003880
0000648	0004574
0001120	0009046
0000281	0001210
0000215	0000686
0001151	0001182
0000924	0006144
0001600	0008794
0001253	0009118
0000264	0000622
0000322	0000682
0000337	0006287
0000440	0000542
0000014	0001601
0000761	0001403
0000404	0000653
0000295	0000366
0000220	0009547
0000625	0006414
0000820	0001197
0001001	0001365
0000104	0001018
0000188	0001087
0000370	0000555
0001612	0009112
0000269	0006413
0000863	0001167
0000492	0001390
0000404	0001223
0000656	0006144
0008873	0009073
0000404	0000677
0000976	0001590
0001211	0008870
0001232	0001268
0009053	0009118
0000195	0009220
0000331	0000780
0000356	0000715
0004946	0009117
0000268	0000537
0000503	0000802
0000831	0001560
0000906	0008912
0000909	0009036
0000178	0000862
0000615	0009063
0001264	0006772
0000697	0001241
0000475	0009272
0000806	0000999
0001076	0001609
0000334	0000486
0000318	0001012
0006717	0009049
0000393	0001319
0000266	0001142
0000042	0000083
0000977	0008794
0000749	0001609
0000675	0000679
0000484	0006204
0000889	0001142
0000898	0000915
0000586	0000798
0000872	0001100
0001323	0004855
0000224	0001215
0000945	0001175
0000065	0000072
0000465	0000687
0000662	0008897
0000304	0006271
0006210	0011110
0000512	0008976
0000569	0009075
0000611	0009117
0001206	0001238
0000741	0000930
0004868	0009083
0000803	0000994
0000761	0000979
0000790	0000945
0000328	0001208
0000083	0000623
0001095	0011354
0000382	0000748
0000674	0001063
0000334	0001367
0008918	0009042
0000387	0001403
0000956	0009119
0000196	0006702
0000041	0000177
0000343	0004908
0000321	0001067
0000337	0006772
0000358	0000648
0000682	0000713
0000472	0000477
0000502	0001009
0000919	0000991
0000436	0001232
0000325	0000806
0000186	0000972
0001203	0001235
0000328	0000700
0006335	0009564
0000758	0001054
0000684	0000766
0000091	0001353
0000477	0001151
0000422	0000682
0000686	0000758
0001111	0001172
0000816	0006704
0000976	0009049
0000277	0000983
0000678	0001356
0000379	0000831
0001156	0001242
0000450	0001192
0001211	0008873
0000484	0000754
0006290	0009054
0000294	0009280
0000204	0000215
0002703	0006626
0000872	0006684
0001238	0008816
0000436	0009214
0000705	0006414
0000081	0000861
0000368	0000388
0000268	0001621
0000682	0002546
0000086	0001175
0000980	0001045
0000884	0003615
0001365	0011124
0000196	0000530
0000346	0000519
0000318	0000421
0000343	0009242
0000323	0001173
0000187	0000474
0000608	0006603
0000559	0000628
0000073	0001656
0000042	0000835
0000263	0000682
0000543	0006704
0000549	0000682
0000246	0001251
0001232	0006605
0000484	0000486
0000214	0000452
0006287	0009118
0000872	0000909
0000996	0001017
0000841	0001223
0000285	0000767
0000250	0009073
0000503	0000726
0000387	0009271
0000196	0005521
0000268	0000949
0000370	0000575
0000515	0000903
0000615	0000976
0000690	0001232
0000412	0001609
0001320	0001558
0000956	0000967
0000672	0001264
0000881	0001143
0000396	0006589
0000862	0001359
0001278	0002901
0000479	0001111
0000765	0004841
0000450	0000737
0000969	0009054
0000820	0000925
0000391	0004946
0000343	0001392
0000054	0001296
0000327	0006201
0001167	0001591
0000366	0000593
0001142	0006201
0000651	0001558
0000623	0000715
0008820	0009063
0000381	0000661
0000112	0000363
0000949	0009054
0009053	0011095
0000252	0001072
0000622	0009407
0000091	0001204
0001193	0001235
0000063	0011133
0000893	0001165
0001220	0005812
0000082	0000813
0000615	0009128
0000497	0000611
0005239	0006273
0001073	0001656
0000539	0000582
0004855	0009048
0000387	0000543
0004272	0009079
0000374	0009477
0000717	0004908
0000333	0000673
0000762	0006589
0000307	0008815
0000715	0001623
0000425	0001192
0000264	0008896
0000215	0000933
0000619	0001167
0000707	0000755
0000528	0001174
0001219	0001254
0000220	0000865
0000220	0009071
0000619	0001201
0000374	0006779
0000086	0000472
0000588	0009271
0000349	0000679
0000282	0000814
0000374	0000571
0000559	0008895
0000559	0000726
0001017	0001072
0000252	0001591
0000641	0006210
0000910	0009065
0000413	0000555
0001268	0001656
0000215	0000934
0000334	0001120
0001059	0009268
0000237	0000366
0000674	0008895
0000082	0009043
0000214	0001355
0000457	0004861
0000193	0000813
0001238	0009118
0000708	0001158
0000604	0000677
0000220	0000608
0000418	0000726
0000422	0000457
0001035	0001118
0000433	0001069
0000932	0001244
0000187	0000633
0000834	0008895
0000014	0000715
0000078	0006779
0000321	0000784
0000289	0001579
0000625	0000682
0000919	0001133
0001320	0008815
0000273	0000455
0000241	0000871
0000175	0001167
0000823	0008907
0000185	0000382
0000186	0006283
0000042	0000321
0000628	0000898
0001233	0001247
0000860	0000912
0001158	0001203
0000401	0000615
0000220	0000648
0000673	0000813
0000206	0006700
0000620	0008914
0000669	0001100
0000752	0000918
0000814	0009063
0000199	0000862
0001173	0008872
0000564	0006414
0000204	0000384
0000830	0011124
0000903	0000945
0000450	0000660
0000623	0001069
0000031	0000715
0001263	0008864
0000382	0004843
0000201	0000723
0000334	0001560
0000484	0001018
0000831	0001609
0000321	0000938
0000081	0008918
0000497	0000752
0000374	0000945
0001365	0001620
0001219	0001244
0005246	0005271
0006626	0006717
0000651	0000983
0000327	0005271
0001072	0009036
0000007	0000738
0000619	0009065
0000186	0000477
0000176	0000404
0000246	0001037
0000201	0009295
0000563	0000607
0000035	0000861
0000136	0008912
0000723	0001576
0001126	0008873
0000985	0008893
0000458	0001063
0000108	0000428
0000601	0000938
0000862	0009063
0000728	0001082
0001234	0001319
0001100	0001167
0000211	0001223
0000582	0008877
0001124	0006825
0000457	0000474
0000193	0000850
0000013	0000758
0000222	0001403
0000476	0004899
0000188	0008880
0000177	0000633
0000222	0009214
0000393	0000648
0000673	0005109
0000476	0004920
0000796	0000820
0001264	0009102
0000273	0001144
0000337	0009547
0000440	0008912
0000370	0001247
0000477	0001171
0000425	0001589
0000780	0006148
0000263	0001054
0000425	0009118
0000557	0000625
0000374	0009075
0000182	0001463
0001254	0006237
0000104	0009063
0000206	0000972
0000246	0000486
0000310	0000327
0000563	0000784
0000295	0000484
0000252	0000413
0000983	0000988
0000086	0011095
0000912	0006788
0000201	0005039
0000321	0000961
0001600	0004865
0004844	0005271
0005521	0006335
0000880	0000898
0000661	0005812
0000413	0001351
0000246	0008907
0001656	0008879
0000237	0000555
0001053	0001172
0000366	0009118
0000040	0001100
0000295	0009290
0000356	0008883
0000390	0006414
0000215	0009053
0000790	0009276
0000418	0000880
0000273	0011315
0000745	0001211
0000688	0001602
0000454	0000752
0001142	0001356
0000794	0005271
0000682	0000689
0004938	0009054
0000601	0006288
0001288	0001620
0000313	0000503
0000648	0008864
0000180	0000880
0000933	0006700
0000280	0000414
0001222	0001609
0000030	0001238
0000007	0008882
0000177	0000316
0000220	0009049
0001212	0003615
0000601	0001365
0000035	0000682
0000382	0000420
0000762	0008820
0001275	0009242
0000455	0000557
0000030	0001590
0001418	0006271
0000414	0000741
0000371	0000470
0000266	0001399
0000046	0006292
0000072	0005773
0000972	0009300
0000413	0004953
0001018	0001254
0004844	0005812
0000199	0009079
0000186	0001403
0001143	0008822
0001253	0001263
0000484	0000489
0006273	0008865
0000182	0000458
0000758	0001118
0000091	0000529
0000425	0000924
0001101	0006688
0000474	0000966
0000714	0001156
0000409	0000715
0000448	0001133
0000552	0001097
0001558	0005271
0000557	0000985
0000280	0000559
0000356	0000450
0000181	0000349
0000176	0001037
0000334	0001307
0000374	0000489
0009071	0009072
0000222	0000999
0006695	0006779
0000524	0000734
0000176	0001398
0000254	0000607
0000945	0009030
0006207	0009054
0000199	0000559
0001119	0006335
0001221	0009280
0000633	0006704
0000343	0000813
0000794	0001214
0000331	0000794
0000470	0000899
0000433	0000599
0000678	0009036
0000054	0000367
0008899	0009036
0000374	0000586
0000344	0000391
0000206	0001220
0000159	0000784
0000252	0006772
0005246	0006148
0000712	0008976
0000444	0001097
0001037	0009209
0000452	0000493
0000436	0000854
0000470	0001319
0006724	0009101
0000862	0001023
0000757	0000834
0000252	0001171
0000460	0000999
0000022	0000317
0000381	0001174
0000512	0000803
0000316	0001407
0001264	0006287
0000333	0001559
0000980	0009117
0000343	0001624
0000451	0009210
0000244	0001129
0001076	0008870
0000441	0001656
0001075	0008897
0000498	0000554
0000206	0001104
0000427	0000598
0000193	0001264
0000014	0000188
0006273	0009083
0000530	0008933
0000046	0000887
0000747	0006201
0000708	0009117
0001088	0009242
0000678	0001235
0000884	0001351
0000472	0000974
0000070	0001294
0000313	0000420
0000412	0001241
0000290	0009560
0001201	0004841
0000877	0009036
0008873	0009123
0000294	0000672
0000328	0000955
0000696	0006288
0004855	0008827
0000186	0001202
0000444	0009073
0000584	0001395
0000648	0000990
0000682	0001225
0000208	0001181
0000457	0001074
0000312	0005271
0000263	0000780
0006283	0008883
0001001	0006711
0000243	0001254
0000030	0000396
0000108	0000544
0000468	0000661
0000653	0000710
0000628	0000715
0000864	0009033
0000681	0001082
0000334	0009042
0001063	0001356
0001268	0006688
0000908	0000997
0001353	0009038
0001045	0008881
0000501	0001101
0001097	0006589
0000697	0001158
0001054	0011126
0000006	0009053
0000708	0001214
0000414	0004839
0000344	0000382
0001016	0001045
0000082	0006335
0005812	0009118
0000041	0000214
0000335	0001119
0000042	0000387
0000559	0000908
0000315	0000767
0000921	0001069
0000750	0001438
0000266	0000446
0001242	0001624
0000268	0000475
0000250	0006697
0000682	0000736
0000279	0000321
0001224	0009072
0000252	0001263
0000615	0001115
0000273	0000393
0000745	0000872
0000486	0000737
0000277	0000841
0001591	0006290
0000047	0001395
0000776	0000999
0000035	0000956
0000673	0000921
0000586	0001225
0001132	0001241
0000215	0000726
0000557	0001621
0006290	0008933
0000204	0001211
0000252	0000520
0000220	0001234
0000409	0000696
0000425	0001075
0000206	0000248
0000252	0001080
0000862	0006414
0000605	0001093
0000232	0000295
0000738	0002901
0001356	0001579
0000945	0001268
0000985	0005271
0005773	0006643
0000440	0001029
0000820	0005521
0000641	0001039
0000794	0009119
0000374	0000975
0001136	0005812
0000557	0001018
0000040	0000283
0000238	0000559
0000626	0000994
0001020	0002703
0000678	0000780
0001072	0001394
0000521	0001355
0001009	0008976
0000214	0000732
0000484	0000653
0000327	0001173
0000186	0000575
0000607	0000684
0000949	0001254
0000736	0000893
0000307	0000425
0000252	0001579
0000774	0000956
0000315	0001178
0000458	0000508
0000014	0001189
0001015	0008914
0000215	0000753
0001222	0009073
0000425	0000897
0001036	0001167
0000468	0008822
0000689	0001032
0000605	0001275
0000359	0000721
0000112	0001204
0000191	0000433
0000460	0008976
0000668	0006706
0001174	0008933
0000930	0009545
0000381	0001377
0000482	0001275
0000607	0000682
0000615	0006817
0000266	0000717
0000361	0008820
0006144	0009097
0000031	0000215
0000500	0000682
0000391	0000972
0001072	0006290
0000762	0004868
0001579	0006144
0001142	0008893
0000282	0000784
0000968	0001168
0000829	0001232
0000086	0001600
0000458	0000653
0000661	0006695
0000091	0000573
0000893	0001390
0006290	0006789
0000108	0000928
0000373	0001355
0000333	0000648
0000337	0008865
0000752	0005278
0000104	0001624
0000569	0006700
0001577	0009273
0000737	0001021
0000999	0006203
0001173	0008897
0000401	0001235
0000126	0001255
0000182	0001242
0000214	0000492
0000648	0001167
0001219	0008820
0000349	0000450
0000054	0001109
0001114	0008893
0000991	0001207
0000072	0000970
0000295	0000726
0000445	0000531
0000465	0001225
0000231	0000470
0000268	0001069
0000395	0000715
0000595	0006724
0000653	0001045
0000951	0009256
0000641	0006414
0000472	0000502
0000912	0001208
0000734	0006201
0006688	0009054
0000679	0001577
0000831	0000953
0000557	0004841
0000615	0000635
0000014	0001182
0000304	0001251
0000752	0004842
0000865	0000933
0000310	0000820
0000976	0006684
0001149	0009074
0000458	0001012
0000542	0000877
0000661	0001398
0000333	0001558
0000201	0000465
0002703	0009082
0000681	0001380
0000252	0000951
0001142	0001173
0000059	0006688
0000086	0006228
0000304	0000374
0001247	0001409
0001248	0002703
0000437	0000672
0000163	0000465
0001166	0006290
0000211	0006714
0001200	0009073
0001041	0001068
0000881	0004884
0000029	0006441
0000310	0000715
0001418	0009056
0000584	0001021
0001175	0001418
0000356	0009117
0000745	0009053
0000201	0000774
0001241	0004951
0000752	0001158
0000163	0006700
0000584	0008907
0000820	0001174
0000450	0004908
0000601	0004842
0000501	0000706
0006207	0009118
0000310	0000318
0000540	0001323
0000213	0000220
0000244	0001390
0001195	0009294
0000672	0000734
0000959	0001045
0000031	0001050
0000202	0000545
0001038	0001175
0006415	0009063
0000040	0000334
0000564	0000648
0001210	0009063
0006589	0008895
0006700	0009241
0000622	0008912
0001174	0004951
0000476	0001612
0000186	0000427
0000673	0000687
0000470	0004953
0000889	0004896
0000393	0000607
0000661	0009039
0003619	0004896
0000091	0000991
0000835	0001577
0000955	0001339
0000182	0001223
0000252	0009128
0001211	0001244
0000227	0008816
0000391	0009128
0000199	0000414
0000468	0000881
0000627	0001098
0000328	0001207
0000673	0006287
0000622	0006218
0005521	0009034
0000401	0006414
0000331	0001601
0000327	0001560
0000909	0001173
0000554	0001082
0000682	0001131
0006201	0008910
0000748	0008893
0000333	0000872
0000503	0008865
0001016	0004339
0001198	0009065
0000391	0000472
0000121	0000266
0000318	0006791
0000732	0003615
0000912	0001319
0001579	0001618
0000972	0008893
0000220	0000615
0001023	0008935
0000700	0001149
0000694	0008895
0001118	0009274
0000418	0000446
0005676	0008912
0000503	0000603
0001355	0009038
0000503	0009075
0000241	0000661
0000334	0001041
0000683	0001403
0000387	0000924
0001032	0001414
0000343	0001323
0000180	0000619
0000508	0000696
0000603	0001120
0000691	0000806
0000072	0004868
0000749	0009026
0001024	0001165
0000387	0000497
0000674	0000732
0001403	0006288
0000193	0000594
0000425	0006216
0000472	0001178
0000378	0006754
0000762	0000794
0000457	0000996
0001062	0008893
0001097	0006372
0005812	0009036
0006212	0008820
0000285	0009036
0000897	0001323
0000726	0006808
0000741	0001656
0001167	0009053
0000446	0004817
0008895	0009547
0001207	0006692
0000206	0001233
0000009	0000573
0000211	0000598
0000404	0000932
0000951	0006723
0000014	0001356
0000007	0000344
0000220	0000708
0000582	0009065
0000375	0000571
0000327	0009290
0000559	0000997
0000622	0009036
0000363	0000763
0000951	0009274
0000335	0004855
0000338	0001320
0001267	0001356
0000159	0000977
0001234	0008816
0000908	0009075
0000851	0008895
0000316	0000816
0000413	0009118
0000575	0000734
0001238	0001309
0000490	0009034
0000246	0006201
0000946	0001109
0000976	0006176
0000218	0000364
0001001	0001556
0000974	0001307
0000794	0009074
0000530	0008820
0000295	0001151
0000343	0001355
0001207	0008813
0000285	0001463
0001106	0006148
0000187	0000794
0000334	0000924
0000031	0000054
0000031	0006209
0000472	0000679
0000484	0001224
0000794	0004855
0000373	0000752
0009079	0011095
0000163	0006684
0000780	0000925
0000007	0001200
0000603	0006203
0000196	0001184
0000350	0001072
0000490	0001178
0000490	0000508
0000619	0001181
0000476	0001063
0000540	0000816
0000371	0000486
0000687	0001264
0000273	0000564
0000081	0006779
0000181	0000497
0000277	0001357
0000660	0009117
0000831	0000865
0000752	0001288
0000949	0006335
0000819	0006204
0009030	0009065
0000688	0001053
0000425	0000962
0000301	0000563
0000734	0001214
0000176	0001609
0000328	0000684
0000220	0006636
0000375	0000390
0001083	0009118
0001045	0008873
0001600	0003615
0000726	0001178
0000726	0000933
0001211	0008867
0000951	0001380
0000394	0001609
0009050	0009268
0000457	0001392
0000374	0000712
0000227	0008912
0000690	0006201
0000611	0001017
0000758	0001129
0000191	0001620
0000726	0000765
0000364	0000391
0000181	0009068
0000657	0001582
0000244	0000501
0000759	0008795
0001403	0001576
0000393	0000857
0000706	0002703
0000715	0001225
0000715	0000854
0000390	0008816
0000622	0001355
0000706	0000976
0000072	0000108
0000254	0000418
0000206	0000521
0000521	0006709
0001118	0001590
0000035	0000605
0000169	0001406
0001036	0001149
0000193	0008912
0000563	0006643
0000790	0001119
0000014	0000862
0004896	0008935
0000623	0000697
0001560	0009555
0000216	0009073
0000009	0001399
0000370	0009118
0001175	0006704
0000334	0001278
0000191	0000420
0001124	0006203
0000537	0004908
0005239	0009118
0000968	0009220
0001399	0004272
0000834	0006605
0000559	0001234
0000573	0008935
0001176	0006148
0000440	0001307
0000673	0004884
0000349	0008933
0001058	0002703
0000344	0000486
0000313	0006201
0000615	0000675
0000468	0000682
0000814	0001296
0005812	0006589
0000196	0000554
0000041	0001013
0000026	0001281
0000213	0000563
0001072	0001263
0001189	0008883
0000452	0001112
0008826	0011248
0000243	0002703
0001016	0001251
0001109	0006605
0000334	0008918
0001043	0001156
0004876	0004946
0000297	0001214
0000661	0000864
0000387	0000408
0000727	0004884
0000472	0000758
0000543	0000679
0001193	0001614
0001577	0009082
0000202	0000919
0000181	0000454
0000470	0001407
0000046	0009009
0000687	0000749
0000381	0000956
0001211	0008932
0000224	0006626
0000177	0000887
0004855	0008899
0000136	0000834
0001106	0005271
0000820	0000887
0000041	0001136
0000214	0000332
0000436	0000611
0000203	0005521
0000222	0001232
0000059	0000072
0000014	0000420
0001398	0006335
0000418	0000814
0000176	0004908
0000908	0001238
0000187	0000862
0000186	0001219
0000780	0000808
0000346	0009036
0000904	0001151
0000191	0001623
0000422	0001623
0000304	0008813
0000072	0006603
0000661	0001177
0000451	0001344
0000761	0000985
0001591	0002703
0000187	0000280
0006702	0009036
0000091	0008895
0000524	0000945
0000863	0001232
0000263	0000615
0000530	0001045
0000998	0004842
0000214	0000620
0000238	0001156
0000762	0004905
0000962	0001173
0001320	0009117
0000082	0006791
0000541	0006273
0000468	0000732
0000555	0006207
0000346	0000373
0001201	0009054
0000813	0001041
0000765	0000972
0000300	0000479
0000007	0000263
0001045	0006708
0000541	0008865
0000819	0006148
0001181	0008899
0001178	0001233
0000277	0000801
0000482	0000955
0001126	0009065
0000747	0009072
0000402	0000484
0000078	0000500
0001238	0008893
0000933	0001367
0001203	0001306
0000750	0001087
0004855	0009065
0000227	0000872
0001106	0001409
0000474	0004825
0000493	0000682
0000732	0000781
0000187	0001355
0000014	0000757
0000204	0001035
0000884	0011126
0000477	0006702
0001162	0004884
0000335	0000474
0001242	0009039
0000281	0008880
0000252	0000565
0001221	0006290
0001004	0001024
0000091	0001024
0000022	0000289
0000191	0006144
0001114	0005271
0000420	0009117
0000013	0000328
0000343	0000734
0001036	0009290
0000706	0004841
0000898	0001224
0000213	0001171
0001115	0009282
0001223	0008881
0000842	0001392
0000465	0000573
0000104	0000502
0000309	0001026
0000182	0000344
0000564	0001041
0000601	0001247
0001591	0008897
0000726	0001156
0006717	0009083
0000104	0000780
0000427	0006767
0008820	0009083
0001609	0008910
0001165	0006769
0000215	0000608
0000422	0001200
0000180	0006717
0000186	0001151
0001219	0006201
0000728	0001035
0000790	0001399
0000394	0009067
0000622	0001394
0000710	0000798
0000262	0001656
0000563	0000605
0000051	0000072
0000196	0006636
0000222	0000436
0000313	0000334
0000454	0001041
0005109	0008820
0000285	0000814
0000295	0000865
0000630	0000684
0000214	0006696
0000046	0000959
0000819	0000909
0001109	0004272
0000258	0000555
0001021	0006410
0001320	0009123
0000408	0009080
0001174	0001577
0000880	0001306
0000177	0000598
0000687	0001201
0000852	0001577
0000046	0008907
0000182	0011124
0000182	0006724
0000295	0008897
0000794	0000962
0001109	0001395
0000425	0009555
0000794	0008930
0000182	0001579
0000358	0000599
0000794	0001144
0001214	0009063
0000564	0001182
0000009	0000788
0001275	0009220
0000159	0004272
0000206	0001173
0000673	0009143
0008820	0009036
0000343	0006605
0001049	0008933
0001264	0001307
0000201	0000682
0000367	0000418
0000388	0000601
0000706	0001211
0000762	0009048
0000806	0001203
0000968	0001247
0000705	0001609
0000196	0001259
0001149	0009227
0000021	0000804
0000086	0000233
0000477	0001233
0000214	0000414
0000908	0001418
0000021	0000924
0000794	0000881
0000613	0001129
0000734	0001577
0000976	0001323
0000199	0001590
0005109	0008865
0001098	0011354
0000433	0000924
0001072	0001218
0000041	0001115
0000047	0009009
0000708	0008883
0000290	0008895
0000974	0009539
0000215	0001267
0001264	0004876
0000565	0000684
0009063	0009166
0000934	0001403
0001174	0001238
0001072	0001222
0000637	0006717
0001211	0006695
0000682	0000783
0000521	0009083
0000321	0011124
0000887	0001353
0000903	0006696
0001264	0008882
0000994	0001602
0000188	0001323
0000280	0002901
0000423	0000921
0000477	0001200
0000880	0001355
0000248	0001214
0000312	0001020
0008903	0009063
0000266	0001067
0000331	0000620
0000440	0000790
0000176	0000216
0000712	0006695
0000072	0001177
0006290	0008895
0000652	0001041
0000199	0001071
0000176	0000908
0000300	0003615
0000363	0000470
0000872	0008873
